Brand#,DNVB?,List,Rank,Company,Category,addressCountry (LI),Founded (LI),Web 60 Social 40,Website,Tags,Description,Ecommerce Platform,Logo,LinkedIn,Region,Headquarters (LI),Type (LI),Specialties (LI),Company_size (LI),Facebook,FB Followers,FB Likes,Instagram,Pinterest,Youtube,TikTok,Twitter,Traffic Adjusted,FB AVG,IG Followers,YT Followers,PI Followers,TT Followers,TW Followers,"Aggr Social (0.25 FB, 0.25 IG, 0.15 YT, 0.05 PI, 0.2 TT, 0.1 TW)",2020-2022 Growth
1721,,1800,1798,Taika,Food & Beverage,US,2020,516,https://taika.co/,"Coffee,Plant-Based","Taika is a perfectly calibrated coffee. It's got the ideal amount of caffeine, no added sugar, it's plant based and balanced with adaptogens. Namaste!","Dovetale,Privy,Hubspot,Okendo,Klaviyo,Mixpanel,Zapiet,Contentful,Lifetimely,Matomo,Netlify,Shopify,Coop Commerce,Lucky Orange,Hotjar,Elevar",,https://www.linkedin.com/company/drinktaika/,#REF!,"San Francisco, California",Privately Held,not_avil,11-50 employees,https://www.facebook.com/drinktaika,258,228,https://www.instagram.com/taika/,https://pinterest.com/drinktaika/,,,https://twitter.com/taikacoffee,0,243,"4,908",,25,,,1289,#N/A
1694,,1800,1799,Sundaily,Health & Wellness,US,2018,507,https://getsundaily.com/,Vitamins & Supplements,Protect and repair your skin from the inside out with Sundaily skincare gummies.,"Refersion,Friendbuy,Privy,Smile IO,Refersion for Shopify,Sendgrid,Hotjar,Autopilot,Klaviyo,Snowplow,Intercom,Recharge Payments,Elfsight,Fomo,GemPages,JustUno,Last Second Coupon by Hextom,Okendo,Mixpanel,Typeform,Covet Pics,Shopify,Segment",,https://www.linkedin.com/company/getsundaily/,#REF!,"Cambridge, Massachusetts",Privately Held,not_avil,1-10 employees,https://www.facebook.com/getsundaily,,,https://www.instagram.com/getsundaily,https://pinterest.com/getsundaily/_saved/,,,https://twitter.com/getsundaily,0,0,"5,056",,3,,37,1267.85,#N/A
1613,,1800,1800,Smpl Bars,Food & Beverage,US,2016,504,https://livesmpl.com,"Functional,Snacks & Bars","Smpl is a functional snack bar that nourishes the body and mind mind. It's formulated with adaptogens, nootropics and botanicals. Smpl offers four types of bars: energy, focus, immunity, and calm.","Smile IO,Okendo,Yotpo,Viral Loops,WordPress,Klaviyo,Back in Stock,Shopify,Hotjar,Termly,Jetpack,Postscript",,https://www.linkedin.com/company/getsmpl/,#REF!,"New York, New York",Privately Held,not_avil,1-10 employees,https://www.facebook.com/livesmpl1,5,5,https://instagram.com/livesmpl_,,,https://www.tiktok.com/@livesmpl?_d=secCgYIASAHKAESPgo8wx0MK9Q24Yh2TRTu2%2BA4vJSRQaS3pQ4%2FeSbuMEwHofngKTDXuex9lTp%2B2gq6O86RsCpvBMyUXlOnNayIGgA%3D&checksum=deb9a3bd0e92db5ae799c60af68a6463a8ba35b088207231e5ead7e77a784312&language=en&sec_uid=MS4wLjABAAAAeN0B3TaWpQBoSXHkuQ3gyb6B_gVEgDdeXP3VXlYT6yfkfcCo8wZNbeaKs9omM6A5&sec_user_id=MS4wLjABAAAAGO0azkJ1kJRtg5AaK_7mA2wHd2MBQlPLGIYb7PmFoI-aaOdSM3HXL2AibimyE0Rj&share_app_id=1233&share_author_id=7000038767324595205&share_link_id=DB51614E-EC9F-4DF3-8CB3-846693FCDA74&tt_from=copy&u_code=da9mhhi7gabjgl&user_id=6781137633873232902&utm_campaign=client_share&utm_medium=ios&utm_source=copy&source=h5_m&_r=1,https://twitter.com/livesmpl_/?hl=en,0,5,"5,015",,,29,,1260.8,#N/A
1317,,1800,1801,One By,Food & Beverage,,,495,https://oneby.co/,Coffee,Super concentrated and radically fast. Each bottle of OneBy makes 17 cups of your favorite cafe-quality coffee with ease.,"Smile IO,Klaviyo,Yotpo,UFE 2.0,PageFly,Judge Me,Shopify,PayWhirl,Recharge Payments,Hotjar,accessiBe",,,#REF!,,,,,https://www.facebook.com/onebycoffee,645,561,https://www.instagram.com/onebycoffee/,https://www.pinterest.fr/OneByCoffee/_created/,https://www.youtube.com/channel/UCmuuXIXKn-y-0yEdPEUaZuQ,,,0,603,812,,1,,"8,830",1236.8,#N/A
1559,,1800,1802,Scarlet,Fashion & Apparel,AU,2019,488,https://scarletperiod.com/,Underwear,"A leakproof period underwear that looks and feels so good, you'll want to wear it every day of the month. Naturally breathable and super soft organic cotton for the ultimate in comfort and confidence.","Privy,Afterpay,Talkable,Klaviyo,Back in Stock,CrazyEgg,WordPress,Refersion,Shopify,Intercom,Recharge Payments,MailChimp,Stamped,WooCommerce",,https://www.linkedin.com/company/scarlet-the-brand/?originalSubdomain=au,#REF!,Sydney,Privately Held,not_avil,1-10 employees,https://www.facebook.com/wearescarlet/,176,152,https://www.instagram.com/scarlet_period/,https://pinterest.com/wearescarlet/_created/,https://www.youtube.com/watch?v=G1q-KmHrhUM,https://www.tiktok.com/@scarlet.period?,//twitter.com/share?text=&url=https://scarletperiod.com/blogs/journal/everything-you-need-to-know-about-the-scarlet-period-cup,0,164,"4,691",34,0,,,1218.85,#N/A
1008,,1800,1803,Kudos,Mom & Baby,,,485,https://mykudos.com/,Kids supplies,"Meet the only disposable diaper that has 100% cotton touching baby's bum all day. It breathes, so you can too.","Smile IO,Yotpo,Klaviyo,Amplitude,Viral Loops,Refersion,Shopify,Rise.ai,Recharge Payments,Hotjar",,https://mykudos.com/,#REF!,,,,,https://www.facebook.com/KudosToBaby/,225,196,https://www.instagram.com/kudostobaby/,http://pinterest.com/kudostobaby,,,https://twitter.com/KudosToBaby?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,0,211,"1,633",,16,,"7,504",1212.075,#N/A
473,,master,1804,Dims. Home,Home & Kitchen,US,2018,479,https://www.dimshome.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQHe7qLqgxXxyw/company-logo_400_400/0/1581406776877?e=1634169600&v=beta&t=iUm3khME8WWqQePgnw3r2QavC1P7EiS4irWjAEHknOM,https://www.linkedin.com/company/dimshome,#REF!,"Los Angeles, California",Privately Held,not_avil,1-10 employees,https://www.facebook.com/thedimshome,"3,836","3,516",https://www.instagram.com/dimshome/,https://www.pinterest.com/dimshome/,,,,0,"3,676",7,,,,"2,779",1198.65,#N/A
86,,master,1805,Art of Sport,Beauty & Cosmetics,US,2018,467,http://artofsport.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQFF8S3cO6FiuQ/company-logo_400_400/0/1519892595689?e=1634169600&v=beta&t=jOZnbZ6wOXg1m-a0nBxMaTJIccm7DMhiCyaLuTbuiYs,https://www.linkedin.com/company/art-of-sport/,#REF!,"Los Angeles, California",Privately Held,not_avil,11-50 employees,https://www.facebook.com/artofsport,"4,096","3,872",https://www.instagram.com/goartofsport/,https://pinterest.com/artofsportstore/_created/,https://www.youtube.com/c/ArtofSport,https://www.tiktok.com/@artofsport,https://twitter.com/ArtofSport,0,"3,984",,385,334,390,184,1166.85,#N/A
810,,1800,1806,Heed Foods,Pet Care,US,2018,464,https://www.heedfoods.com/,Pet food,"Every dog meal is scientifically proven to deliver maximum nutrition, and improve your pup’s skin and coat in only a month. No fillers. Just dog damn good ingredients.","AddShoppers,Zendesk,Shogun,Netlify,Judge Me,Friendbuy,In Cart UpSell,Yotpo,Sendgrid,Hotjar,MailChimp,Talkable,Klaviyo,Gatsby JS,Recharge Payments,Rebuy,Elfsight,JustUno,Tidio,CrazyEgg,Squarespace,Shopify,Metomic,Sanity",,https://www.linkedin.com/company/heedfoods/,#REF!,"Santa Monica, California",Privately Held,"Direct to consumer, Pet, Health & Wellness, and E-Commerce",1-10 employees,https://www.facebook.com/HeedFoods/,,,https://www.instagram.com/heedfoods/,https://pinterest.com/heedfoods/_saved/,https://www.youtube.com/channel/UCxEDz6kEr0YO7t4WzuIuVyg,https://www.tiktok.com/@heed.foods?,https://twitter.com/heedfood,0,0,"4,629",3,0,10,,1159.7,#N/A
1004,,1800,1807,Köppen,Beauty & Cosmetics,US,2020,452,https://www.koppen.co/,Bath & Body,"Evidence based body care essentials, inspired by Ayurveda. Vegan formulations made with plants, natural oils, spices and herbs.","Shogun,Aiva,Typeform,Yotpo,Klaviyo,Shopify,Segment,Recharge Payments,Hotjar,Postscript",,https://www.linkedin.com/company/koppenayurveda/,#REF!,Los Angeles,Privately Held,not_avil,1-10 employees,https://www.facebook.com/itskoppen,489,460,https://www.instagram.com/itskoppen/,https://pinterest.com/itskoppen/_saved/,,https://tiktok.com/itskoppen,https://twitter.com/koppen,0,475,"1,516",,2,,"6,332",1130.925,#N/A
1989,Y,Country - Japan,1808,Hawkeye,Food & Beverage,,,449,https://hawkeye-sake.stores.jp/,,,,,,#REF!,,,,,https://www.facebook.com/TakanomeSake/,520,474,https://www.instagram.com/sakeshop/?hl=en,,,,https://twitter.com/hawkeyeofficial?lang=en,0,497,"3,996",,,,,1123.25,#N/A
9,,1800,1809,A Glass of,Food & Beverage,AU,not_avil,447,https://aglassof.com/,"Alcohol,Wine",Wines from Australia’s best independent winemakers. Curated by sommeliers from restaurants you love. Delivered by the glass.,"Shopify,MailChimp,Klaviyo",,https://www.linkedin.com/company/a-glass-of/about/,#REF!,Melbourne,Privately Held,not_avil,1-10 employees,https://www.facebook.com/A-Glass-of-317427622471513,269,250,https://www.instagram.com/aglassofofficial/,,,,,0,260,"3,368",,,,"2,111",1117.975,#N/A
88,Y,DTC-List,1810,Arthur & Henry,Fashion & Apparel,GB,2012,446,https://www.arthurandhenry.com/,,"Every man needs a good shirt. Ethical, Fairtrade and Organic Cotton Menswear: Men's Shirts and Accessories. Fine men's shirts for work and play.",Shopify,,https://www.linkedin.com/company/arthur-&-henry/,#REF!,London,not_avil,"Men's shirts, Menswear, Organic clothing, Fairtrade cotton clothing, Ethical fashion, and Ethical menswear",1-10 employees,https://www.facebook.com/arthurandhenry/,467,393,https://instagram.com/ArthurandHenry,https://pinterest.com/ArthurandHenry/,https://www.youtube.com/c/ArthurHenryBeatbox,,//twitter.com/share?text=Pink%20Stripe%20With%20Contrast%20Collar%20%26%20Cuffs&url=https://www.arthurandhenry.com/products/pink-stripe-with-contrast-collar-cuffs,0,430,689,"5,520",100,,30,1115.75,#N/A
925,,1800,1811,JetFuel,Health & Wellness,,,446,https://jetfuelyou.com,Vitamins & Supplements,"JetFuel produces 5 individual filler free vitamins and 3 botanical teas to support the 5 core health functions; immunity, focus and concentration, sleep, anxiety and stress and beauty.","Recurly JS,Viral Loops,Shogun,POWr,Clearpay,Afterpay,Yotpo,Gorgias,Hotjar,Unbounce,Klaviyo,AppHQ,Snowplow,Zipify,Recharge Payments,Fomo,Sleeknote,Tidio,Mixpanel,Fera,Active Campaign,Shopify,Segment,Klarna,Smooch",,,#REF!,,,,,https://www.facebook.com/Jetfuelyou,341,320,https://www.instagram.com/Jetfuelyou,,https://www.youtube.com/channel/UCy9YjX80A2mhccJPomFdzQQ,https://www.tiktok.com/@jetfuelyou?,https://twitter.com/jetfuelyou,0,331,"4,108",1,,26,,1114.975,#N/A
773,,1800,1812,Gussi,Beauty & Cosmetics,MX,not_avil,440,https://www.gussihair.com/,Hair Care,"Gussi’s an innovative at home keratin-based smoothing treatment that leaves hair smoother, shinier and healthier than before. And, unlike many in-salon treatments, Gussi ditches the formaldehyde—a carcinogen that, if you can believe it, is found in most popular straighteners.","Yotpo,Klaviyo,PageFly,AppHQ,Shopify,Smartrr,Bold Checkout",,https://www.linkedin.com/company/gussi/about/,#REF!,not_avil,not_avil,not_avil,1-10 employees,https://www.facebook.com/gussihair,390,356,https://www.instagram.com/gussihair/,https://www.pinterest.fr/gussihair/_saved/,https://www.youtube.com/watch?v=JhW3UlrHUeo,https://www.tiktok.com/@gussi.hair?,https://twitter.com/gussihair,0,373,"4,000",,0,36,,1100.45,#N/A
1856,,1800,1813,Vacay,Food & Beverage,GB,not_avil,438,https://www.haveavacay.com/,"Alcohol,Hard Seltzer","Vacay makes ready-to-drink canned cocktails using the finest natural ingredients and the highest quality spirits. Vacay is gluten free, vegan, and never too sweet.","MailChimp,Squarespace Add to Cart,Afterpay,Squarespace",,https://www.linkedin.com/company/vacaydrinks/,#REF!,London,Privately Held,not_avil,1-10 employees,http:///www.facebook.com/haveavacay,,,http://instagram.com/haveavacay,https://pinterest.com/haveavacay/_created/,,,https://twitter.com/haveavacay,0,0,"4,376",,4,,,1094.2,#N/A
1932,Y,2:00 PM,1814,Willow Underwear,Fashion & Apparel,,,434,hiwillow.com,,,Shopify,,,#REF!,,,,,https://www.facebook.com/hiwillow/,"4,357","3,904",https://www.instagram.com/willow_underwear/?hl=en,https://pinterest.com/willowunderwear/_created/,https://www.youtube.com/watch?v=fA0bnaadHRs,,https://twitter.com/WillowUnderwear,0,"4,131",196,17,26,,,1085.475,#N/A
825,,1800,1815,Hermosa,Health & Wellness,US,2018,430,https://livehermosa.com/,Vitamins & Supplements,"Hermosa protein powders are made with only the best, non-GMO ingredients, responsibly sourced - criminally smooth and super clean. They taste so good they’ll become your reason to work out in the first place.","Shopify Geolocation,Bold Subscriptions,Shogun,ManyChat,Shopify,Bold Commerce,Trustpilot,Hotjar,MailChimp",,https://www.linkedin.com/company/hereaftergear/,#REF!,"Austin, TX",Privately Held,not_avil,1-10 employees,https://www.facebook.com/hermosaprotein/,420,388,https://www.instagram.com/livehermosa/,https://pinterest.com/livehermosa/_created/,,,,0,404,"2,978",,1,,"2,292",1074.75,#N/A
1796,,1800,1816,Titan Sinkware,Home & Kitchen,,,428,https://titansinkware.com/,Kitchen & Dining,"Titan: Unforgettable coloured sinkware, handmade in Melbourne and brilliantly designed to withstand the worst of wear and tear.","LiveRamp,Privy,Afterpay,Tidio,POWr,Shopify,Lucky Orange,MailChimp",,,#REF!,,,,,https://www.facebook.com/TitanSinkware/,111,109,https://www.instagram.com/titan_sinkware/,https://pinterest.com/titansinkware/_saved/,,,//twitter.com/share?text=&url=https://titansinkware.com,0,110,"4,168",,12,,,1070.1,#N/A
1919,,master,1817,WeWALK,Electronics,GB,2017,421,https://wewalk.io/,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQEqbgJ4ylZB6w/company-logo_400_400/0/1533663153443?e=1635379200&v=beta&t=xwbPgiHiReVdqTV3j2mQyME_NhNNlNXzgsCguDrP-4E,https://www.linkedin.com/company/wewalk/,#REF!,"London, Greater London",Partnership,"visually impaired, orientation and mobility skill, white cane, smart cane, indoor navigation, Voice User Interface, Voice Assistant, technology, beyaz baston, social innovation, innovation, social good, wewalk, medical, health, blind, and visually disabled",11-50 employees,https://www.facebook.com/wewalkio,"2,485","2,310",https://www.instagram.com/wewalkio/,https://www.pinterest.com/wewalkio/,https://www.youtube.com/watch?v=q4y2rUv4vAs,,https://www.twitter.com/wewalkio,0,"2,398","1,477",549,7,,,1051.325,#N/A
1270,,1800,1818,NooWave,Food & Beverage,not_avil,not_avil,412,https://noowave.co/,Coffee,"Flow State Coffee is organic, ground coffee with L-Theanine and Raw Cacao. It's your go-to morning beverage to lower anxiety, improve brain function, and support creativity.","Last Second Coupon by Hextom,Klaviyo,Viral Loops,Shopify Inbox,Refersion,Shopify,Bold Commerce,Hotjar,Bold Checkout",,https://www.linkedin.com/company/noowave,#REF!,not_avil,Privately Held,not_avil,1-10 employees,https://www.facebook.com/noowaveco,296,289,https://instagram.com/noowaveco,,https://www.youtube.com/channel/UCKQnx7vAzIdbRFN75T5oHeQ,https://www.tiktok.com/@noowaveco?,https://twitter.com/noowaveco,0,293,508,1,,39,"8,207",1028.775,#N/A
350,,1800,1819,Chew Pin,Health & Wellness,,,409,https://chewpin.com/,CBD & THC,"Chew Pin is a gum infused with organic, USA-grown broad-spectrum hemp oil. Each piece contains a consistent 10mg of CBD and no THC.","AddShoppers,Yotpo,WordPress,Trustpilot,MailChimp,Mailchimp for WooCommerce,WooCommerce",,,#REF!,,,,,,,,https://www.instagram.com/pin.gum/?hl=en,,,,,0,0,"4,091",,,,,1022.75,#N/A
1771,,master,1820,Theranica,Health & Wellness,IL,2016,407,http://theranica.com/,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQHjaP7rldbtTg/company-logo_400_400/0/1568274776428?e=1635379200&v=beta&t=-wr38pKAdaSSGKGjxPcc2lqM8w_6xlSPDPlUpGdv7Cg,https://www.linkedin.com/company/theranica-bio-electronics/,#REF!,Netanya,Privately Held,Digital Health and Migraines,11-50 employees,https://www.facebook.com/NerivioXTheranica/,"2,719","2,461",https://www.instagram.com/nerivio/?hl=en,,,,https://twitter.com/theranica?lang=en,0,"2,590","1,477",,,,,1016.75,#N/A
1127,,1800,1821,Maivino,Food & Beverage,US,not_avil,403,https://maivino.com/,"Wine,Alcohol",The finest vegan wines in unique packaging that reduces wine's carbon footprint by 80%. At,"Viral Loops,Judge Me,Referral Candy,Privy,Swell Rewards,Smile IO,Yotpo,Shopify Inbox,Hotjar,MailChimp,Postscript,Unbounce,Klaviyo,Squarespace Add to Cart,Recharge Payments,Pixel Union,Tidio,Aiva,Mixpanel,Fera,Squarespace,Shopify",,https://www.linkedin.com/company/maivino/,#REF!,New York,not_avil,not_avil,1-10 employees,https://facebook.com/its.maivino,286,267,https://instagram.com/its.maivino,,,https://www.tiktok.com/@its.maivino?,//twitter.com/share?url=https://maivino.com/blogs/maivinopours/vogue-printed-this-crazy-wine-diet-in-the-70s,0,277,"3,682",,,87,,1007.025,#N/A
1269,,1800,1822,Noodie,Food & Beverage,US,2018,399,https://getnoodie.com/,Pantry,"Irresistible ramen that's rich with protein, packed with veggies and low in sodium. What more could you ask for.","Better Replay,Okendo,Klaviyo,Shogun,Typeform,Back in Stock,Hotjar,Judge Me,Shopify,Rise.ai,CartKit,Recharge Payments,Omnisend,route,Bold Checkout",,https://www.linkedin.com/company/noodie,#REF!,New York,Privately Held,not_avil,1-10 employees,https://www.facebook.com/Getnoodie/?ref=py_c,259,238,https://www.instagram.com/getnoodie/,,,https://www.tiktok.com/@getnoodie?,https://twitter.com/getnoodie,0,249,"3,373",,,22,873,997.075,#N/A
19,,1800,1823,Ace of Air,Health & Wellness,US,not_avil,398,https://aceofair.com/,Vitamins & Supplements,Super conscious beauty and wellness designed to uplift and empower every body from the inside out.,"Gatsby JS,WordPress,Impact",,https://www.linkedin.com/company/ace-of-air/,#REF!,New York,Partnership,not_avil,1-10 employees,https://www.facebook.com/aceofair123/,214,197,https://www.instagram.com/_ace_of_air_/,https://pinterest.com/ace_of_air_/_created/,https://www.youtube.com/watch?v=a5bWnZZcSMs,,https://twitter.com/_ace_of_air_,0,206,"3,751",2,1,,59,995.375,#N/A
5,,master,1824,253 Organic,Health & Wellness,US,2019,397,https://253farmacy.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQGiKA1tVBigXA/company-logo_400_400/0/1563216609964?e=1634169600&v=beta&t=zP2-huB6HK9fmrgNUYkhpVvcAFv1FvPbsPVCgMKNNTo,https://www.linkedin.com/company/253-organic-llc/,#REF!,"Turners Falls, Massachusetts",Privately Held,"Cannabis, Recreational Cannabis, Alternative Medicine, Farm-to-Table, Marijuana, Green Rush, 253, 253 Organics, 253 Farmacy, Responsible Use, Adult Use Only, and 21+",11-50 employees,https://www.facebook.com/253farmacy/,"1,256","1,141",https://www.instagram.com/253farmacy/,,https://www.youtube.com/watch?v=jDyXsizR9pg,,https://twitter.com/253Farmacy,0,"1,199","2,651",,,,297,992.075,#N/A
1937,Y,2:00 PM,1825,Windmill,Home & Kitchen,US,2018,386,windmillair.com,,,Shopify,,https://www.linkedin.com/company/windmillair/,#REF!,"New York, NY",Privately Held,not_avil,1-10 employees,https://www.facebook.com/windmillair,383,360,https://www.instagram.com/windmillair/,,,,https://twitter.com/WindmillAir,0,372,"3,492",,,,,965.875,#N/A
325,,1800,1826,Caramba,Home & Kitchen,CA,2020,386,https://caramba.store/,Furniture,"Caramba believes great design doesn’t have to cost the earth. Their affordable, space-efficient furniture will live with you for years—when you move, these are the pieces you take with you.","Bold UpSell,Shopify Geolocation,Klaviyo,Judge Me,Shopify,Bold Brain,Cartloop,Bold Commerce,Hotjar,MailChimp",,https://www.linkedin.com/company/caramba-home/,#REF!,"Victoria, British Columbia",Privately Held,not_avil,1-10 employees,https://www.facebook.com/CarambaFurniture/,,,https://www.instagram.com/my.caramba/,https://www.pinterest.com.au/carambafurniture/_created/,,,https://twitter.com/carambahome,0,0,"1,938",,24,,"4,792",964.9,#N/A
